phase,time_s,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,exchange_status
before_arm,2.7827519,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7952606,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8025722,578,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.8175341,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8305723,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8371994,579,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.8510798,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8637036,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8739566,580,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.8872279,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8995829,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9071133,581,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.920319,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9327076,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9441659,582,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.9574586,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9699269,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9809673,583,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.9945074,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0080206,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0192109,584,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.0327654,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.045267,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0522828,585,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.0655136,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0779547,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.090835,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0939753,586,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.1069317,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1193354,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1277821,587,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.1417035,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1545712,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1676502,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.181729,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1945766,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2054383,588,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.2188696,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2320031,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2408856,589,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.2543836,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2675182,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2804913,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2931774,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3067669,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3158734,590,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.3293084,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3424494,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3491387,591,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.3620651,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3746953,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3823668,592,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.3954738,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4079617,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
